"DateTime";"Hinta"
"2023-05-19 12:00:00";1,97
"2023-05-19 13:00:00";1,24
"2023-05-19 14:00:00";0,9
"2023-05-19 15:00:00";0,59
"2023-05-19 16:00:00";0,58
"2023-05-19 17:00:00";0,75
"2023-05-19 18:00:00";1
"2023-05-19 19:00:00";1,24
"2023-05-19 20:00:00";1,05
"2023-05-19 21:00:00";0,58
"2023-05-19 22:00:00";0,41
"2023-05-19 23:00:00";0,23
"2023-05-20 00:00:00";0,05
"2023-05-20 01:00:00";0,15
"2023-05-20 02:00:00";0,15
"2023-05-20 03:00:00";0,03
"2023-05-20 04:00:00";0,01
"2023-05-20 05:00:00";0,11
"2023-05-20 06:00:00";0,16
"2023-05-20 07:00:00";0,29
"2023-05-20 08:00:00";0,54
"2023-05-20 09:00:00";0,61
"2023-05-20 10:00:00";0,61
"2023-05-20 11:00:00";0,54
"2023-05-20 12:00:00";0,05
"2023-05-20 13:00:00";-0,02
"2023-05-20 14:00:00";-0,06
"2023-05-20 15:00:00";-0,01
"2023-05-20 16:00:00";0
"2023-05-20 17:00:00";0,16
"2023-05-20 18:00:00";0,52
"2023-05-20 19:00:00";0,58
"2023-05-20 20:00:00";0,58
"2023-05-20 21:00:00";0,52
"2023-05-20 22:00:00";0,46
"2023-05-20 23:00:00";0,29
"2023-05-21 00:00:00";0,09
"2023-05-21 01:00:00";0,05
"2023-05-21 02:00:00";0,01
"2023-05-21 03:00:00";0
"2023-05-21 04:00:00";0
"2023-05-21 05:00:00";0
"2023-05-21 06:00:00";0
"2023-05-21 07:00:00";0,15
"2023-05-21 08:00:00";0,32
"2023-05-21 09:00:00";0,42
"2023-05-21 10:00:00";0,27
"2023-05-21 11:00:00";0
"2023-05-21 12:00:00";-0,05
"2023-05-21 13:00:00";-0,39
"2023-05-21 14:00:00";-0,5
"2023-05-21 15:00:00";-0,44
"2023-05-21 16:00:00";-0,35
"2023-05-21 17:00:00";-0,04
"2023-05-21 18:00:00";0,28
"2023-05-21 19:00:00";0,61
"2023-05-21 20:00:00";0,61
"2023-05-21 21:00:00";0,58
"2023-05-21 22:00:00";0,58
"2023-05-21 23:00:00";0,53
"2023-05-22 00:00:00";0,41
"2023-05-22 01:00:00";0,49
"2023-05-22 02:00:00";0,49
"2023-05-22 03:00:00";0,51
"2023-05-22 04:00:00";0,5
"2023-05-22 05:00:00";0,54
"2023-05-22 06:00:00";0,77
"2023-05-22 07:00:00";1,66
"2023-05-22 08:00:00";9,54
"2023-05-22 09:00:00";10,93
"2023-05-22 10:00:00";9,99
"2023-05-22 11:00:00";7,11
"2023-05-22 12:00:00";7,43
"2023-05-22 13:00:00";2,49
"2023-05-22 14:00:00";2,14
"2023-05-22 15:00:00";1,99
"2023-05-22 16:00:00";1,8
"2023-05-22 17:00:00";1,9
"2023-05-22 18:00:00";1,74
"2023-05-22 19:00:00";1,72
"2023-05-22 20:00:00";1,61
"2023-05-22 21:00:00";1,11
"2023-05-22 22:00:00";0,81
"2023-05-22 23:00:00";0,58
"2023-05-23 00:00:00";0,39
"2023-05-23 01:00:00";0,35
"2023-05-23 02:00:00";0,29
"2023-05-23 03:00:00";0,21
"2023-05-23 04:00:00";0,21
"2023-05-23 05:00:00";0,3
"2023-05-23 06:00:00";0,48
"2023-05-23 07:00:00";1,05
"2023-05-23 08:00:00";2,28
"2023-05-23 09:00:00";2,55
"2023-05-23 10:00:00";2,58
"2023-05-23 11:00:00";2,53
"2023-05-23 12:00:00";2,48
"2023-05-23 13:00:00";2,28
"2023-05-23 14:00:00";2,15
"2023-05-23 15:00:00";0,71
"2023-05-23 16:00:00";0,54
"2023-05-23 17:00:00";1,52
"2023-05-23 18:00:00";1,55
"2023-05-23 19:00:00";1,61
"2023-05-23 20:00:00";1,29
"2023-05-23 21:00:00";0,84
"2023-05-23 22:00:00";0,61
"2023-05-23 23:00:00";0,51
"2023-05-24 00:00:00";0,33
"2023-05-24 01:00:00";0,3
"2023-05-24 02:00:00";0,11
"2023-05-24 03:00:00";0
"2023-05-24 04:00:00";0
"2023-05-24 05:00:00";0
"2023-05-24 06:00:00";0,16
"2023-05-24 07:00:00";0,28
"2023-05-24 08:00:00";0,45
"2023-05-24 09:00:00";0,4
"2023-05-24 10:00:00";0,18
"2023-05-24 11:00:00";0
"2023-05-24 12:00:00";-0,11
"2023-05-24 13:00:00";-0,19
"2023-05-24 14:00:00";-0,26
"2023-05-24 15:00:00";-0,26
"2023-05-24 16:00:00";-0,25
"2023-05-24 17:00:00";-0,19
"2023-05-24 18:00:00";-0,04
"2023-05-24 19:00:00";0
"2023-05-24 20:00:00";0
"2023-05-24 21:00:00";0
"2023-05-24 22:00:00";0
"2023-05-24 23:00:00";-0,01
"2023-05-25 00:00:00";-0,21
"2023-05-25 01:00:00";-0,31
"2023-05-25 02:00:00";-0,33
"2023-05-25 03:00:00";-0,33
"2023-05-25 04:00:00";-0,34
"2023-05-25 05:00:00";-0,33
"2023-05-25 06:00:00";-0,21
"2023-05-25 07:00:00";-0,01
"2023-05-25 08:00:00";3,74
"2023-05-25 09:00:00";1,74
"2023-05-25 10:00:00";1,19
"2023-05-25 11:00:00";0,44
"2023-05-25 12:00:00";0
"2023-05-25 13:00:00";-0,08
"2023-05-25 14:00:00";-0,19
"2023-05-25 15:00:00";-0,2
"2023-05-25 16:00:00";-0,25
"2023-05-25 17:00:00";-0,21
"2023-05-25 18:00:00";-0,11
"2023-05-25 19:00:00";-0,02
"2023-05-25 20:00:00";0,01
"2023-05-25 21:00:00";0,18
"2023-05-25 22:00:00";0,23
"2023-05-25 23:00:00";0,17
"2023-05-26 00:00:00";-0,01
"2023-05-26 01:00:00";0
"2023-05-26 02:00:00";0
"2023-05-26 03:00:00";-0,01
"2023-05-26 04:00:00";-0,01
"2023-05-26 05:00:00";0
"2023-05-26 06:00:00";0,17
"2023-05-26 07:00:00";0,27
"2023-05-26 08:00:00";4,98
"2023-05-26 09:00:00";6,51
"2023-05-26 10:00:00";3,56
"2023-05-26 11:00:00";1,82
"2023-05-26 12:00:00";0,49
"2023-05-26 13:00:00";0,26
"2023-05-26 14:00:00";0,12
"2023-05-26 15:00:00";0
"2023-05-26 16:00:00";0,01
"2023-05-26 17:00:00";0,17
"2023-05-26 18:00:00";0,22
"2023-05-26 19:00:00";0,3
"2023-05-26 20:00:00";0,4
"2023-05-26 21:00:00";0,43
"2023-05-26 22:00:00";0,49
"2023-05-26 23:00:00";0,43
"2023-05-27 00:00:00";0,27
"2023-05-27 01:00:00";0,2
"2023-05-27 02:00:00";0,23
"2023-05-27 03:00:00";0,3
"2023-05-27 04:00:00";0,38
"2023-05-27 05:00:00";0,51
"2023-05-27 06:00:00";0,82
"2023-05-27 07:00:00";1,24
"2023-05-27 08:00:00";2,19
"2023-05-27 09:00:00";3,83
"2023-05-27 10:00:00";1,63
"2023-05-27 11:00:00";0,96
"2023-05-27 12:00:00";0,18
"2023-05-27 13:00:00";0
"2023-05-27 14:00:00";-0,23
"2023-05-27 15:00:00";-0,2
"2023-05-27 16:00:00";0,05
"2023-05-27 17:00:00";0,2
"2023-05-27 18:00:00";0,21
"2023-05-27 19:00:00";0,23
"2023-05-27 20:00:00";0,17
"2023-05-27 21:00:00";0,15
"2023-05-27 22:00:00";-0,01
"2023-05-27 23:00:00";-0,21
"2023-05-28 00:00:00";-0,35
"2023-05-28 01:00:00";-0,34
"2023-05-28 02:00:00";-0,36
"2023-05-28 03:00:00";-0,41
"2023-05-28 04:00:00";-0,39
"2023-05-28 05:00:00";-0,45
"2023-05-28 06:00:00";-0,5
"2023-05-28 07:00:00";-0,44
"2023-05-28 08:00:00";-0,21
"2023-05-28 09:00:00";-0,1
"2023-05-28 10:00:00";-0,01
"2023-05-28 11:00:00";-0,31
"2023-05-28 12:00:00";-1,01
"2023-05-28 13:00:00";-1
"2023-05-28 14:00:00";-0,99
"2023-05-28 15:00:00";-1
"2023-05-28 16:00:00";-0,49
"2023-05-28 17:00:00";-0,5
"2023-05-28 18:00:00";-0,01
"2023-05-28 19:00:00";0,39
"2023-05-28 20:00:00";0,25
"2023-05-28 21:00:00";0,2
"2023-05-28 22:00:00";0,19
"2023-05-28 23:00:00";0,16
"2023-05-29 00:00:00";0
"2023-05-29 01:00:00";-0,01
"2023-05-29 02:00:00";-0,01
"2023-05-29 03:00:00";-0,01
"2023-05-29 04:00:00";0
"2023-05-29 05:00:00";0,14
"2023-05-29 06:00:00";0,28
"2023-05-29 07:00:00";0,51
"2023-05-29 08:00:00";3,36
"2023-05-29 09:00:00";3,71
"2023-05-29 10:00:00";0,5
"2023-05-29 11:00:00";0,43
"2023-05-29 12:00:00";0,29
"2023-05-29 13:00:00";0,26
"2023-05-29 14:00:00";0,23
"2023-05-29 15:00:00";0,2
"2023-05-29 16:00:00";0,21
"2023-05-29 17:00:00";0,19
"2023-05-29 18:00:00";0,28
"2023-05-29 19:00:00";0,99
"2023-05-29 20:00:00";1,16
"2023-05-29 21:00:00";1,22
"2023-05-29 22:00:00";1,14
"2023-05-29 23:00:00";0,99
"2023-05-30 00:00:00";0,37
"2023-05-30 01:00:00";1,06
"2023-05-30 02:00:00";1
"2023-05-30 03:00:00";1,12
"2023-05-30 04:00:00";1,04
"2023-05-30 05:00:00";1,45
"2023-05-30 06:00:00";6,33
"2023-05-30 07:00:00";8,91
"2023-05-30 08:00:00";14,63
"2023-05-30 09:00:00";13,47
"2023-05-30 10:00:00";11,17
"2023-05-30 11:00:00";10,21
"2023-05-30 12:00:00";8,71
"2023-05-30 13:00:00";8
"2023-05-30 14:00:00";7,11
"2023-05-30 15:00:00";2,43
"2023-05-30 16:00:00";1,62
"2023-05-30 17:00:00";1,48
"2023-05-30 18:00:00";1,18
"2023-05-30 19:00:00";1,22
"2023-05-30 20:00:00";0,74
"2023-05-30 21:00:00";0,31
"2023-05-30 22:00:00";0,21
"2023-05-30 23:00:00";0,01
"2023-05-31 00:00:00";-0,13
"2023-05-31 01:00:00";-0,37
"2023-05-31 02:00:00";-0,38
"2023-05-31 03:00:00";-0,38
"2023-05-31 04:00:00";-0,41
"2023-05-31 05:00:00";-0,33
"2023-05-31 06:00:00";-0,26
"2023-05-31 07:00:00";-0,01
"2023-05-31 08:00:00";0,04
"2023-05-31 09:00:00";0,15
"2023-05-31 10:00:00";0,15
"2023-05-31 11:00:00";0,12
"2023-05-31 12:00:00";0,01
"2023-05-31 13:00:00";0,01
"2023-05-31 14:00:00";0
"2023-05-31 15:00:00";-0,08
"2023-05-31 16:00:00";-0,02
"2023-05-31 17:00:00";0
"2023-05-31 18:00:00";0
"2023-05-31 19:00:00";0
"2023-05-31 20:00:00";0
"2023-05-31 21:00:00";0
"2023-05-31 22:00:00";0
"2023-05-31 23:00:00";0
"2023-06-01 00:00:00";0
"2023-06-01 01:00:00";0,01
"2023-06-01 02:00:00";0,01
"2023-06-01 03:00:00";0
"2023-06-01 04:00:00";0,01
"2023-06-01 05:00:00";0,17
"2023-06-01 06:00:00";0,26
"2023-06-01 07:00:00";0,49
"2023-06-01 08:00:00";0,92
"2023-06-01 09:00:00";1,57
"2023-06-01 10:00:00";1,07
"2023-06-01 11:00:00";0,98
"2023-06-01 12:00:00";0,82
"2023-06-01 13:00:00";0,63
"2023-06-01 14:00:00";0,61
"2023-06-01 15:00:00";0,37
"2023-06-01 16:00:00";0,62
"2023-06-01 17:00:00";0,62
"2023-06-01 18:00:00";0,62
"2023-06-01 19:00:00";0,73
"2023-06-01 20:00:00";0,86
"2023-06-01 21:00:00";0,98
"2023-06-01 22:00:00";1,17
"2023-06-01 23:00:00";1,08
"2023-06-02 00:00:00";0,62
"2023-06-02 01:00:00";0,25
"2023-06-02 02:00:00";0,21
"2023-06-02 03:00:00";0,19
"2023-06-02 04:00:00";0,19
"2023-06-02 05:00:00";0,26
"2023-06-02 06:00:00";0,46
"2023-06-02 07:00:00";1,09
"2023-06-02 08:00:00";1,29
"2023-06-02 09:00:00";2,05
"2023-06-02 10:00:00";2,15
"2023-06-02 11:00:00";2,17
"2023-06-02 12:00:00";2,18
"2023-06-02 13:00:00";2,17
"2023-06-02 14:00:00";2,19
"2023-06-02 15:00:00";2,22
"2023-06-02 16:00:00";2,38
"2023-06-02 17:00:00";3,52
"2023-06-02 18:00:00";4,97
"2023-06-02 19:00:00";6,82
"2023-06-02 20:00:00";7,06
"2023-06-02 21:00:00";6,97
"2023-06-02 22:00:00";6,87
"2023-06-02 23:00:00";6,64
"2023-06-03 00:00:00";4,38
"2023-06-03 01:00:00";3,98
"2023-06-03 02:00:00";3,12
"2023-06-03 03:00:00";2,66
"2023-06-03 04:00:00";2,31
"2023-06-03 05:00:00";2,23
"2023-06-03 06:00:00";2,41
"2023-06-03 07:00:00";2,88
"2023-06-03 08:00:00";4,28
"2023-06-03 09:00:00";4,62
"2023-06-03 10:00:00";3,95
"2023-06-03 11:00:00";2,77
"2023-06-03 12:00:00";0,77
"2023-06-03 13:00:00";0,32
"2023-06-03 14:00:00";0,28
"2023-06-03 15:00:00";0,22
"2023-06-03 16:00:00";0,2
"2023-06-03 17:00:00";0,67
"2023-06-03 18:00:00";1,73
"2023-06-03 19:00:00";2,44
"2023-06-03 20:00:00";2
"2023-06-03 21:00:00";1,62
"2023-06-03 22:00:00";1,43
"2023-06-03 23:00:00";1,23
"2023-06-04 00:00:00";1,1
"2023-06-04 01:00:00";0,89
"2023-06-04 02:00:00";0,9
"2023-06-04 03:00:00";0,91
"2023-06-04 04:00:00";0,91
"2023-06-04 05:00:00";1,01
"2023-06-04 06:00:00";1,14
"2023-06-04 07:00:00";1,26
"2023-06-04 08:00:00";1,49
"2023-06-04 09:00:00";1,72
"2023-06-04 10:00:00";2,14
"2023-06-04 11:00:00";1,02
"2023-06-04 12:00:00";0,56
"2023-06-04 13:00:00";0,5
"2023-06-04 14:00:00";0,45
"2023-06-04 15:00:00";0,38
"2023-06-04 16:00:00";0,37
"2023-06-04 17:00:00";0,62
"2023-06-04 18:00:00";1,91
"2023-06-04 19:00:00";1,92
"2023-06-04 20:00:00";1,97
"2023-06-04 21:00:00";1,63
"2023-06-04 22:00:00";1,54
"2023-06-04 23:00:00";1,18
"2023-06-05 00:00:00";0,81
"2023-06-05 01:00:00";0,15
"2023-06-05 02:00:00";0
"2023-06-05 03:00:00";0
"2023-06-05 04:00:00";0
"2023-06-05 05:00:00";0
"2023-06-05 06:00:00";0
"2023-06-05 07:00:00";0,32
"2023-06-05 08:00:00";0,61
"2023-06-05 09:00:00";0,83
"2023-06-05 10:00:00";0,8
"2023-06-05 11:00:00";0,62
"2023-06-05 12:00:00";0,62
"2023-06-05 13:00:00";0,62
"2023-06-05 14:00:00";0,63
"2023-06-05 15:00:00";0,63
"2023-06-05 16:00:00";0,67
"2023-06-05 17:00:00";0,62
"2023-06-05 18:00:00";0,67
"2023-06-05 19:00:00";0,77
"2023-06-05 20:00:00";0,95
"2023-06-05 21:00:00";1
"2023-06-05 22:00:00";0,99
"2023-06-05 23:00:00";0,52
"2023-06-06 00:00:00";0
"2023-06-06 01:00:00";-0,01
"2023-06-06 02:00:00";-0,01
"2023-06-06 03:00:00";0
"2023-06-06 04:00:00";0,32
"2023-06-06 05:00:00";1,21
"2023-06-06 06:00:00";1,78
"2023-06-06 07:00:00";2,26
"2023-06-06 08:00:00";2,74
"2023-06-06 09:00:00";3,31
"2023-06-06 10:00:00";3,34
"2023-06-06 11:00:00";3,08
"2023-06-06 12:00:00";2,69
"2023-06-06 13:00:00";2,73
"2023-06-06 14:00:00";2,39
"2023-06-06 15:00:00";2,39
"2023-06-06 16:00:00";2,34
"2023-06-06 17:00:00";2,4
"2023-06-06 18:00:00";2,7
"2023-06-06 19:00:00";3,09
"2023-06-06 20:00:00";3,15
"2023-06-06 21:00:00";2,72
"2023-06-06 22:00:00";2,55
"2023-06-06 23:00:00";2,38
"2023-06-07 00:00:00";2,27
"2023-06-07 01:00:00";2,83
"2023-06-07 02:00:00";2,71
"2023-06-07 03:00:00";2,61
"2023-06-07 04:00:00";2,67
"2023-06-07 05:00:00";2,79
"2023-06-07 06:00:00";3,28
"2023-06-07 07:00:00";4,22
"2023-06-07 08:00:00";5,07
"2023-06-07 09:00:00";6,03
"2023-06-07 10:00:00";5,07
"2023-06-07 11:00:00";4,57
"2023-06-07 12:00:00";4,29
"2023-06-07 13:00:00";3,72
"2023-06-07 14:00:00";3,43
"2023-06-07 15:00:00";3,28
"2023-06-07 16:00:00";3,18
"2023-06-07 17:00:00";3,23
"2023-06-07 18:00:00";3,26
"2023-06-07 19:00:00";3,35
"2023-06-07 20:00:00";3,34
"2023-06-07 21:00:00";3,09
"2023-06-07 22:00:00";2,74
"2023-06-07 23:00:00";2,4
"2023-06-08 00:00:00";2,04
"2023-06-08 01:00:00";2,41
"2023-06-08 02:00:00";2,42
"2023-06-08 03:00:00";2,41
"2023-06-08 04:00:00";2,39
"2023-06-08 05:00:00";2,41
"2023-06-08 06:00:00";2,46
"2023-06-08 07:00:00";3,1
"2023-06-08 08:00:00";3,49
"2023-06-08 09:00:00";3,66
"2023-06-08 10:00:00";3,45
"2023-06-08 11:00:00";3,4
"2023-06-08 12:00:00";3,27
"2023-06-08 13:00:00";3,3
"2023-06-08 14:00:00";3,22
"2023-06-08 15:00:00";3,13
"2023-06-08 16:00:00";3,13
"2023-06-08 17:00:00";3,13
"2023-06-08 18:00:00";3,19
"2023-06-08 19:00:00";3,31
"2023-06-08 20:00:00";3,34
"2023-06-08 21:00:00";3,28
"2023-06-08 22:00:00";3,24
"2023-06-08 23:00:00";2,97
"2023-06-09 00:00:00";1,88
"2023-06-09 01:00:00";0,05
"2023-06-09 02:00:00";0,1
"2023-06-09 03:00:00";0,15
"2023-06-09 04:00:00";1,42
"2023-06-09 05:00:00";3,1
"2023-06-09 06:00:00";3,99
"2023-06-09 07:00:00";4,92
"2023-06-09 08:00:00";5,37
"2023-06-09 09:00:00";5,53
"2023-06-09 10:00:00";5,26
"2023-06-09 11:00:00";5,14
"2023-06-09 12:00:00";5,02
"2023-06-09 13:00:00";4,82
"2023-06-09 14:00:00";4,2
"2023-06-09 15:00:00";3,93
"2023-06-09 16:00:00";3,96
"2023-06-09 17:00:00";4,28
"2023-06-09 18:00:00";4,85
"2023-06-09 19:00:00";5,12
"2023-06-09 20:00:00";5,16
"2023-06-09 21:00:00";4,84
"2023-06-09 22:00:00";4,16
"2023-06-09 23:00:00";3,68
"2023-06-10 00:00:00";3,05
"2023-06-10 01:00:00";2,57
"2023-06-10 02:00:00";2,52
"2023-06-10 03:00:00";2,48
"2023-06-10 04:00:00";2,49
"2023-06-10 05:00:00";2,53
"2023-06-10 06:00:00";2,6
"2023-06-10 07:00:00";3,31
"2023-06-10 08:00:00";4,48
"2023-06-10 09:00:00";4,95
"2023-06-10 10:00:00";4,9
"2023-06-10 11:00:00";3,18
"2023-06-10 12:00:00";1,6
"2023-06-10 13:00:00";0,57
"2023-06-10 14:00:00";1,65
"2023-06-10 15:00:00";1,06
"2023-06-10 16:00:00";1,28
"2023-06-10 17:00:00";1,69
"2023-06-10 18:00:00";4,14
"2023-06-10 19:00:00";5,26
"2023-06-10 20:00:00";5,31
"2023-06-10 21:00:00";5,15
"2023-06-10 22:00:00";4,34
"2023-06-10 23:00:00";2,98
"2023-06-11 00:00:00";2,17
"2023-06-11 01:00:00";1,36
"2023-06-11 02:00:00";0,05
"2023-06-11 03:00:00";0
"2023-06-11 04:00:00";0
"2023-06-11 05:00:00";0
"2023-06-11 06:00:00";0
"2023-06-11 07:00:00";0,01
"2023-06-11 08:00:00";2,54
"2023-06-11 09:00:00";3,53
"2023-06-11 10:00:00";1,97
"2023-06-11 11:00:00";0
"2023-06-11 12:00:00";-0,17
"2023-06-11 13:00:00";-0,35
"2023-06-11 14:00:00";-0,51
"2023-06-11 15:00:00";-0,51
"2023-06-11 16:00:00";-0,52
"2023-06-11 17:00:00";-0,01
"2023-06-11 18:00:00";0,27
"2023-06-11 19:00:00";2,36
"2023-06-11 20:00:00";0,56
"2023-06-11 21:00:00";0
"2023-06-11 22:00:00";0
"2023-06-11 23:00:00";0
"2023-06-12 00:00:00";-0,01
"2023-06-12 01:00:00";-0,51
"2023-06-12 02:00:00";-1,1
"2023-06-12 03:00:00";-1,6
"2023-06-12 04:00:00";-0,56
"2023-06-12 05:00:00";-0,02
"2023-06-12 06:00:00";1,24
"2023-06-12 07:00:00";5,11
"2023-06-12 08:00:00";5,47
"2023-06-12 09:00:00";5,77
"2023-06-12 10:00:00";5,57
"2023-06-12 11:00:00";5,26
"2023-06-12 12:00:00";5,01
"2023-06-12 13:00:00";4,87
"2023-06-12 14:00:00";4,44
"2023-06-12 15:00:00";3,83
"2023-06-12 16:00:00";3,17
"2023-06-12 17:00:00";1,23
"2023-06-12 18:00:00";0,87
"2023-06-12 19:00:00";3,44
"2023-06-12 20:00:00";0,51
"2023-06-12 21:00:00";0
"2023-06-12 22:00:00";0
"2023-06-12 23:00:00";-0,01
"2023-06-13 00:00:00";-0,3
"2023-06-13 01:00:00";-1,13
"2023-06-13 02:00:00";-2,01
"2023-06-13 03:00:00";-3
"2023-06-13 04:00:00";-1,6
"2023-06-13 05:00:00";-0,11
"2023-06-13 06:00:00";2,29
"2023-06-13 07:00:00";5,17
"2023-06-13 08:00:00";6,85
"2023-06-13 09:00:00";6,93
"2023-06-13 10:00:00";6,96
"2023-06-13 11:00:00";6,88
"2023-06-13 12:00:00";6,72
"2023-06-13 13:00:00";6,75
"2023-06-13 14:00:00";6,22
"2023-06-13 15:00:00";6,01
"2023-06-13 16:00:00";6,86
"2023-06-13 17:00:00";6,94
"2023-06-13 18:00:00";7,17
"2023-06-13 19:00:00";7,1
"2023-06-13 20:00:00";7,43
"2023-06-13 21:00:00";7,43
"2023-06-13 22:00:00";7,21
"2023-06-13 23:00:00";7,02
"2023-06-14 00:00:00";6,79
"2023-06-14 01:00:00";6,99
"2023-06-14 02:00:00";6,98
"2023-06-14 03:00:00";6,98
"2023-06-14 04:00:00";6,95
"2023-06-14 05:00:00";7,08
"2023-06-14 06:00:00";7,66
"2023-06-14 07:00:00";8,12
"2023-06-14 08:00:00";8,71
"2023-06-14 09:00:00";9,15
"2023-06-14 10:00:00";8,89
"2023-06-14 11:00:00";8,69
"2023-06-14 12:00:00";8,38
"2023-06-14 13:00:00";8,67
"2023-06-14 14:00:00";8,47
"2023-06-14 15:00:00";8,49
"2023-06-14 16:00:00";8,68
"2023-06-14 17:00:00";8,85
"2023-06-14 18:00:00";9,18
"2023-06-14 19:00:00";8,96
"2023-06-14 20:00:00";8,93
"2023-06-14 21:00:00";8,68
"2023-06-14 22:00:00";7,87
"2023-06-14 23:00:00";7,15
"2023-06-15 00:00:00";6,26
"2023-06-15 01:00:00";6,53
"2023-06-15 02:00:00";6,01
"2023-06-15 03:00:00";5,99
"2023-06-15 04:00:00";6,23
"2023-06-15 05:00:00";6,43
"2023-06-15 06:00:00";7,25
"2023-06-15 07:00:00";7,53
"2023-06-15 08:00:00";8,37
"2023-06-15 09:00:00";8,96
"2023-06-15 10:00:00";8,67
"2023-06-15 11:00:00";8,5
"2023-06-15 12:00:00";8,4
"2023-06-15 13:00:00";8,44
"2023-06-15 14:00:00";8,7
"2023-06-15 15:00:00";8,67
"2023-06-15 16:00:00";8,43
"2023-06-15 17:00:00";8,31
"2023-06-15 18:00:00";8,42
"2023-06-15 19:00:00";8,67
"2023-06-15 20:00:00";8,52
"2023-06-15 21:00:00";7,89
"2023-06-15 22:00:00";7,5
"2023-06-15 23:00:00";7,05
"2023-06-16 00:00:00";6,38
"2023-06-16 01:00:00";7,81
"2023-06-16 02:00:00";7,57
"2023-06-16 03:00:00";7,44
"2023-06-16 04:00:00";6,98
"2023-06-16 05:00:00";7,56
"2023-06-16 06:00:00";7,88
"2023-06-16 07:00:00";7,61
"2023-06-16 08:00:00";9,24
"2023-06-16 09:00:00";10,74
"2023-06-16 10:00:00";10,76
"2023-06-16 11:00:00";9,67
"2023-06-16 12:00:00";8,53
"2023-06-16 13:00:00";8,3
"2023-06-16 14:00:00";8,02
"2023-06-16 15:00:00";7,76
"2023-06-16 16:00:00";7,77
"2023-06-16 17:00:00";7,95
"2023-06-16 18:00:00";8,18
"2023-06-16 19:00:00";8,26
"2023-06-16 20:00:00";7,96
"2023-06-16 21:00:00";7,4
"2023-06-16 22:00:00";6,93
"2023-06-16 23:00:00";6,35
"2023-06-17 00:00:00";4,78
"2023-06-17 01:00:00";5,9
"2023-06-17 02:00:00";5,63
"2023-06-17 03:00:00";5,85
"2023-06-17 04:00:00";6,23
"2023-06-17 05:00:00";6,26
"2023-06-17 06:00:00";6,43
"2023-06-17 07:00:00";6,59
"2023-06-17 08:00:00";6,78
"2023-06-17 09:00:00";6,9
"2023-06-17 10:00:00";6,83
"2023-06-17 11:00:00";6,75
"2023-06-17 12:00:00";6,67
"2023-06-17 13:00:00";6,86
"2023-06-17 14:00:00";6
"2023-06-17 15:00:00";5
"2023-06-17 16:00:00";6,83
"2023-06-17 17:00:00";6,9
"2023-06-17 18:00:00";7,13
"2023-06-17 19:00:00";7,3
"2023-06-17 20:00:00";7,16
"2023-06-17 21:00:00";6,76
"2023-06-17 22:00:00";6,57
"2023-06-17 23:00:00";6,31
"2023-06-18 00:00:00";5,24
"2023-06-18 01:00:00";4,63
"2023-06-18 02:00:00";3,05
"2023-06-18 03:00:00";3,03
"2023-06-18 04:00:00";3,01
"2023-06-18 05:00:00";3,34
"2023-06-18 06:00:00";5,31
"2023-06-18 07:00:00";5,89
"2023-06-18 08:00:00";6,24
"2023-06-18 09:00:00";6,55
"2023-06-18 10:00:00";6,81
"2023-06-18 11:00:00";6,94
"2023-06-18 12:00:00";6,49
"2023-06-18 13:00:00";5,68
"2023-06-18 14:00:00";3,73
"2023-06-18 15:00:00";3,2
"2023-06-18 16:00:00";6,07
"2023-06-18 17:00:00";6,97
"2023-06-18 18:00:00";6,97
"2023-06-18 19:00:00";7,07
"2023-06-18 20:00:00";7,05
"2023-06-18 21:00:00";6,83
"2023-06-18 22:00:00";6,64
"2023-06-18 23:00:00";6,36
"2023-06-19 00:00:00";6,14
"2023-06-19 01:00:00";6,12
"2023-06-19 02:00:00";5,87
"2023-06-19 03:00:00";5,97
"2023-06-19 04:00:00";6,18
"2023-06-19 05:00:00";6,6
"2023-06-19 06:00:00";7,05
"2023-06-19 07:00:00";9
"2023-06-19 08:00:00";10,92
"2023-06-19 09:00:00";15,92
"2023-06-19 10:00:00";14,34
"2023-06-19 11:00:00";11,94
"2023-06-19 12:00:00";11,15
"2023-06-19 13:00:00";10,86
"2023-06-19 14:00:00";10,7
"2023-06-19 15:00:00";10,59
"2023-06-19 16:00:00";10,54
"2023-06-19 17:00:00";10,46
"2023-06-19 18:00:00";10,56
"2023-06-19 19:00:00";10,55
"2023-06-19 20:00:00";10,48
"2023-06-19 21:00:00";10,42
"2023-06-19 22:00:00";9,3
"2023-06-19 23:00:00";7,75
"2023-06-20 00:00:00";7,16
"2023-06-20 01:00:00";7
"2023-06-20 02:00:00";6,94
"2023-06-20 03:00:00";6,91
"2023-06-20 04:00:00";6,86
"2023-06-20 05:00:00";6,91
"2023-06-20 06:00:00";6,94
"2023-06-20 07:00:00";7,3
"2023-06-20 08:00:00";8,37
"2023-06-20 09:00:00";9,74
"2023-06-20 10:00:00";8,57
"2023-06-20 11:00:00";8,07
"2023-06-20 12:00:00";7,7
"2023-06-20 13:00:00";7,88
"2023-06-20 14:00:00";7,4
"2023-06-20 15:00:00";7,3
"2023-06-20 16:00:00";7,37
"2023-06-20 17:00:00";7,64
"2023-06-20 18:00:00";7,99
"2023-06-20 19:00:00";8,51
"2023-06-20 20:00:00";8,76
"2023-06-20 21:00:00";7,77
